id,time_bucket,timestamp,direction,swap_count,size,zscore,gross_profit,binance_fee,uniswap_fee,gas_cost,net_profit,confidence,uniswap_avg_price,binance_close_price,price_difference
8511,2025-09-01 12:58:00,1756702680,DEX->CEX,4,44.713600000000000000,0.465676,1218.669376943462300000,44.657795739000000000,133.973387217000000000,12.658943903677130000,1027.379250083785000000,0.627419,4117.330740137099000000,4386.080000000000000000,217.070093809945320000
8512,2025-09-01 13:34:00,1756704840,CEX->DEX,5,87.469000000000000000,0.095507,42054.954924842066000000,47.691162266000000000,143.073486798000030000,64.418347935307270000,41799.771927842760000000,0.074577,6507.053039452196000000,4388.830000000000000000,247.929222765224040000
8513,2025-09-01 13:59:00,1756706340,CEX->DEX,4,74.346500000000000000,0.107579,46886.891139788604000000,21.020864247000002000,63.062592740999996000,11.808922183275968000,46790.998760617330000000,0.084687,6865.295372369218000000,4395.010000000000000000,265.589125925304870000
8514,2025-09-01 16:19:00,1756714740,DEX->CEX,5,433.143100000000000000,0.475176,13690.632319710718000000,104.090262889000000000,312.270788667000030000,76.656800966905140000,13197.614467187812000000,0.356446,3959.746673159231700000,4475.450000000000000000,490.178146670423760000
8515,2025-09-01 16:33:00,1756715580,CEX->DEX,3,413.769600000000000000,0.703348,5415.759200643304000000,17.685204198000000000,53.055612594000000000,12.528364936328604000,5332.490018914976000000,0.302148,5316.535907049079000000,4467.790000000000000000,841.793908985814600000
8516,2025-09-01 16:44:00,1756716240,CEX->DEX,2,372.325300000000000000,1.000335,695.639171968203800000,16.181167798000000000,48.543503394000000000,40.807655224592010000,590.106845551611700000,0.106823,6709.814975491739000000,4472.110000000000000000,2237.329442591585600000
8517,2025-09-01 17:43:00,1756719780,DEX->CEX,4,154.949800000000000000,0.571512,1219.408635386517000000,3.800360187000000000,11.401080561000000000,16.661025345547080000,1187.546169292970000000,0.283062,3735.956843532944000000,4461.330000000000000000,721.299144819296100000
8518,2025-09-01 19:34:00,1756726440,CEX->DEX,5,1900.256400000000000000,0.448588,491.222348826959940000,22.945132290000000000,68.835396870000000000,10.429540057381917000,389.012279609578060000,0.915475,4441.149150905206000000,4398.660000000000000000,39.615696876257060000
8519,2025-09-01 19:49:00,1756727340,CEX->DEX,3,100.710400000000000000,0.474472,161587.451869586920000000,34.334226165000004000,103.002678495000000000,2.911254761864158000,161447.203710165050000000,0.183563,6779.378262713342000000,4390.950000000000000000,804.322911320920000000
8520,2025-09-01 20:08:00,1756728480,CEX->DEX,5,395.404900000000000000,0.474213,34667.045146270560000000,14.530379875000001000,43.591139625000000000,120.737843321830710000,34488.185783448730000000,0.116283,5476.354127797170000000,4405.710000000000000000,1020.378111036278800000
8521,2025-09-01 20:23:00,1756729380,DEX->CEX,5,246.232400000000000000,0.485743,15538.060055868731000000,20.433467117000000000,61.300401351000005000,2634.176926299957000000,12822.149261100774000000,0.342166,3860.741387287773700000,4406.140000000000000000,520.938995121128800000
8522,2025-09-01 20:47:00,1756730820,DEX->CEX,4,365.683100000000000000,0.572847,7610.217588686128000000,36.259271305000000000,108.777813915000000000,566.635077998475500000,6898.545425467652000000,0.335982,3769.714874039868000000,4402.240000000000000000,624.802017416383500000
8523,2025-09-01 21:01:00,1756731660,DEX->CEX,5,324.882500000000000000,0.473709,31103.712197736317000000,85.275046836000000000,255.825140508000000000,879.032373778675300000,29883.579636613642000000,0.261915,3732.250083485236000000,4402.390000000000000000,634.645240076816700000
8524,2025-09-01 23:03:00,1756738980,DEX->CEX,1,102.868300000000000000,,7613.684988456162500000,3.967256401000000000,11.901769203000000000,41.982038563921535000,7555.833924288241000000,1.000000,3095.735008279357000000,4395.850000000000000000,1287.577745636992000000
8525,2025-09-01 23:16:00,1756739760,DEX->CEX,2,95.621400000000000000,0.973863,670.968237718760700000,92.492676596000000000,277.478029788000000000,17.878167961714354000,283.119363373046440000,0.771059,4121.087693744360000000,4384.680000000000000000,253.195561410361730000
8526,2025-09-02 00:02:00,1756742520,DEX->CEX,5,673.645600000000000000,0.767144,1424325.441543189000000000,65.623456347000000000,196.870369041000000000,80.125607862909690000,1423982.822109938100000000,0.172558,2914.249314139706700000,4350.600000000000000000,1347.886986594342500000
8527,2025-09-02 00:06:00,1756742760,DEX->CEX,5,218.384100000000000000,0.437021,5803.139593039565000000,74.516780048000020000,223.550340144000000000,64.114186675264290000,5440.958286172300000000,0.562127,4069.701435120330000000,4362.990000000000000000,251.736472933381260000
8528,2025-09-02 00:38:00,1756744680,DEX->CEX,1,51.415400000000000000,,164294.942955703700000000,1.360312096000000100,4.080936288000000000,8.701307418716091000,164280.800399901000000000,1.000000,903.339235073732800000,4362.000000000000000000,3441.297506203610300000
8529,2025-09-02 00:48:00,1756745280,DEX->CEX,1,56.147900000000000000,,104281.234235258850000000,0.259466880000000000,0.778400640000000000,5.876823654399880000,104274.319544084440000000,1.000000,1746.949859977146400000,4362.530000000000000000,2564.931087889520800000
8530,2025-09-02 00:49:00,1756745340,DEX->CEX,4,83.919800000000000000,0.541630,5617.231860768758000000,81.933026117000000000,245.799078351000020000,15.592489428599920000,5273.907266872158000000,0.320153,3703.826356008630700000,4360.010000000000000000,616.893548240843800000
8531,2025-09-02 01:09:00,1756746540,DEX->CEX,4,158.725800000000000000,0.528447,167479.851927369700000000,99.635253583000010000,298.905760749000000000,28.841990139477957000,167052.468922898200000000,0.189381,3392.251558559449000000,4351.080000000000000000,879.332387170056300000
8532,2025-09-02 01:14:00,1756746840,CEX->DEX,7,236.671400000000000000,0.586645,42910.775845349395000000,179.512593049000000000,538.537779147000000000,137.916471508891400000,42054.809001644506000000,0.149451,5521.530965026096000000,4326.680000000000000000,1115.085403129800400000
8533,2025-09-02 01:40:00,1756748400,DEX->CEX,1,215.796900000000000000,,2755925.564186449000000000,0.713137488000000000,2.139412464000000300,4.567363802469439000,2755918.144272695000000000,1.000000,370.282064151348440000,4315.750000000000000000,3935.158037965871000000
8534,2025-09-02 01:45:00,1756748700,DEX->CEX,4,237.591500000000000000,0.459971,152741.644848540920000000,138.148892610000020000,414.446677830000000000,606.651035769329800000,151582.398242331580000000,0.288896,3605.419388534482600000,4320.580000000000000000,571.141118569363200000
8535,2025-09-02 02:22:00,1756750920,CEX->DEX,5,193.322800000000000000,0.376790,8379.463626325942000000,127.645900640000010000,382.937701920000000000,36.817233625148724000,7832.062790140793000000,0.523727,4664.907801853267000000,4343.960000000000000000,243.702157203502800000
8536,2025-09-02 02:24:00,1756751040,DEX->CEX,6,298.955100000000000000,0.245991,738563.503461946300000000,120.263200663000000000,360.789601989000000000,23.302246656212237000,738059.148412638100000000,0.235388,3695.214011688250600000,4339.450000000000000000,355.830874155202300000
8537,2025-09-02 03:59:00,1756756740,DEX->CEX,2,45.438600000000000000,0.983416,1762.381604505714200000,16.045257390000003000,48.135772170000000000,3.033968152917309300,1695.166606792797000000,0.469819,3612.617109655985600000,4368.060000000000000000,742.880803224586500000
8538,2025-09-02 04:38:00,1756759080,CEX->DEX,9,5137.177500000000000000,0.358522,76308.767923271490000000,104.990977937000000000,314.972933811000000000,16.343894938339982000,75872.460116585150000000,0.174157,4933.143910426523000000,4296.310000000000000000,626.624676248898100000
8539,2025-09-02 04:39:00,1756759140,CEX->DEX,7,1543.702200000000000000,0.372506,17719.260649996242000000,130.762685095000000000,392.288055285000040000,49.108171734189530000,17147.101737882054000000,0.591792,4517.201335217161000000,4296.530000000000000000,195.416949940225100000
8540,2025-09-02 04:45:00,1756759500,DEX->CEX,7,3690.205100000000000000,0.382488,10623.681440056494000000,405.099690245000030000,1215.299070735000200000,669.652387077495200000,8333.630291999000000000,0.516330,4005.674747011757500000,4263.020000000000000000,252.828297365140770000
8541,2025-09-02 05:03:00,1756760580,CEX->DEX,3,6504.509100000000000000,0.977194,209.989228292921670000,21.502638674000000000,64.507916022000000000,18.043994723964026000,105.934678872957650000,0.994748,4266.201009390496000000,4258.380000000000000000,5.145632968768041000
8542,2025-09-02 05:13:00,1756761180,CEX->DEX,4,177.728700000000000000,0.552321,28914.616157253557000000,9.536499285000001000,28.609497855000000000,59.006496929096760000,28817.463663184460000000,0.095897,5623.790099961733000000,4273.190000000000000000,1294.908209444097300000
8543,2025-09-02 05:15:00,1756761300,DEX->CEX,3,574.647000000000000000,1.329616,810004.596829432300000000,37.821853161000000000,113.465559482999990000,11.208399669657435000,809842.101017118700000000,0.307710,2613.711718825038000000,4279.150000000000000000,1567.083494789599600000
8544,2025-09-02 05:41:00,1756762860,CEX->DEX,4,8785.815700000000000000,0.784152,410.790947617790500000,35.948400227000000000,107.845200681000000000,110.575242677403820000,156.422104032386670000,0.991292,4246.921815305702000000,4237.170000000000000000,6.858397645743025000
8545,2025-09-02 05:48:00,1756763280,CEX->DEX,7,675.330500000000000000,0.397219,8303.198257537366000000,117.918030213000010000,353.754090638999970000,19.671180243986033000,7811.854956441380000000,0.287706,4760.333759371890000000,4254.280000000000000000,494.861692115076950000
8546,2025-09-02 06:10:00,1756764600,CEX->DEX,3,519.411000000000000000,0.658804,2105.028001240548300000,53.336086929000004000,160.008260786999980000,21.399548107181516000,1870.284105417366800000,0.775061,4448.432682226226500000,4269.670000000000000000,167.872548719628870000
8547,2025-09-02 07:20:00,1756768800,DEX->CEX,3,106.399000000000000000,0.702886,27056.444778690170000000,19.284908552000000000,57.854725656000000000,14.148113415739415000,26965.157031066430000000,0.132075,2862.937315994870500000,4291.010000000000000000,1422.908938512853600000
8548,2025-09-02 07:22:00,1756768920,DEX->CEX,5,120.713100000000000000,0.342002,407435.032704289650000000,5.819501510999999000,17.458504533000000000,10.364570460617932000,407401.390127785040000000,0.237525,3115.848305598458000000,4291.010000000000000000,491.621975758388540000
8549,2025-09-02 08:08:00,1756771680,CEX->DEX,6,1580.531300000000000000,0.605548,69067.020237680200000000,93.618720266000010000,280.856160798000000000,119.656916660067720000,68572.888439956140000000,0.481776,4812.243090332382000000,4314.830000000000000000,442.217189266822970000
8550,2025-09-02 08:22:00,1756772520,DEX->CEX,6,187.556600000000000000,0.651256,599831.354006916800000000,75.599329036999980000,226.797987110999970000,13.912947534950355000,599515.043743233800000000,0.183637,3041.329371941113500000,4311.040000000000000000,1103.743147197427800000
8551,2025-09-02 09:45:00,1756777500,DEX->CEX,5,494.887900000000000000,0.322876,8776.928952991370000000,174.476280823999990000,523.428842472000000000,12.316401784529493000,8066.707427910840000000,0.694539,4147.443237636321000000,4327.670000000000000000,117.690425690207120000
8552,2025-09-02 10:17:00,1756779420,CEX->DEX,4,354.431600000000000000,0.554278,17426.252597228766000000,53.780382334000010000,161.341147002000000000,16.929512463458963000,17194.201555429307000000,0.271888,5069.871294371515000000,4318.510000000000000000,721.872854093763600000
8553,2025-09-02 10:59:00,1756781940,DEX->CEX,9,1377.936100000000000000,0.330320,1006.592761340713500000,113.576126633999990000,340.728379902000030000,73.930264222132420000,478.357990582581100000,0.874958,4309.744582760304000000,4360.950000000000000000,44.124082731425005000
8554,2025-09-02 11:20:00,1756783200,DEX->CEX,11,393.753900000000000000,0.195834,133201.212740728520000000,156.907250256000000000,470.721750768000100000,919.585592903211100000,131653.998146801300000000,0.328725,3913.407114349316500000,4376.250000000000000000,217.871694287697200000
8555,2025-09-02 11:21:00,1756783260,DEX->CEX,3,187.440900000000000000,0.650371,1979.708294087896000000,0.915335000000000000,2.746005000000000300,1.509917763167303800,1974.537036324729000000,0.715081,4136.561461418543000000,4374.380000000000000000,218.107699427793700000
8556,2025-09-02 15:02:00,1756796520,DEX->CEX,4,440.701000000000000000,0.564500,1481.531643153720000000,19.267364243000003000,57.802092729000010000,12.373190673418605000,1392.088995508301400000,0.672356,4181.094828724033500000,4411.040000000000000000,224.087838616993400000
8557,2025-09-02 15:14:00,1756797240,DEX->CEX,3,275.339000000000000000,0.703944,518554.730860336740000000,61.878474511000000000,185.635423533000000000,173.316262377507480000,518133.900699915250000000,0.126008,2930.107923781001000000,4394.250000000000000000,1458.158032925584800000
8558,2025-09-02 15:18:00,1756797480,CEX->DEX,4,64.916900000000000000,0.541275,1581.287836715647200000,46.521231992000000000,139.563695976000000000,78.492870007186040000,1316.710038740461200000,0.444226,4868.563432245128000000,4400.390000000000000000,439.202828711997400000
8559,2025-09-02 15:38:00,1756798680,DEX->CEX,2,124.619700000000000000,0.999424,5858.370853812011000000,2.801598545999999700,8.404795638000001000,0.913257098751739100,5846.251202529259000000,0.112099,2200.257494324702300000,4389.290000000000000000,2187.113947229262000000
8560,2025-09-02 16:25:00,1756801500,DEX->CEX,2,177.181800000000000000,0.999282,610.278943507168500000,21.539903406999997000,64.619710221000000000,6.709385245179139000,517.409944633989300000,0.410558,3500.086510766767300000,4391.040000000000000000,889.598932411539900000
8561,2025-09-02 17:17:00,1756804620,CEX->DEX,1,201.858200000000000000,,2775.385659684622600000,116.153496245000000000,348.460488735000000000,0.593179020164362600,2310.178495684458000000,1.000000,6098.799761595199000000,4401.150000000000000000,1692.695615156110800000
8562,2025-09-02 18:36:00,1756809360,DEX->CEX,5,105.427400000000000000,0.182721,84736.681160300500000000,131.636863178000000000,394.910589534000000000,6.483772255703815000,84203.649935332800000000,0.335867,3489.210518284717600000,4383.880000000000000000,199.355784311836940000
8563,2025-09-02 19:57:00,1756814220,CEX->DEX,5,415.089300000000000000,0.498900,1226.118098481255000000,26.597449942000000000,79.792349825999990000,10.225001554489955000,1109.503297158765000000,0.451668,4746.258028066748000000,4346.470000000000000000,396.529145050059900000
8564,2025-09-02 19:58:00,1756814280,CEX->DEX,3,1364.101800000000000000,0.704761,3991.699278210067400000,17.700240200000003000,53.100720600000000000,1.360988851505358000,3919.537328558562000000,0.476140,4869.286453448292000000,4343.890000000000000000,522.963489614572600000
8565,2025-09-02 20:43:00,1756816980,DEX->CEX,7,2938.855500000000000000,0.616160,5259546.894160302000000000,50.938624462000000000,152.815873386000000000,44.281344558066756000,5259298.858317897000000000,0.185694,3260.677154480588300000,4300.580000000000000000,1037.399387948166800000
8566,2025-09-02 20:49:00,1756817340,DEX->CEX,8,773.726800000000000000,0.456721,174741.819463104040000000,53.949468547000010000,161.848405641000000000,32.573177819710880000,174493.448411096320000000,0.405195,3759.665190908608600000,4280.030000000000000000,412.596299808051750000
8567,2025-09-02 21:07:00,1756818420,CEX->DEX,3,452.410000000000000000,1.145505,137341.700725897400000000,49.972651411000000000,149.917954233000020000,160.617206463782700000,136981.192913789600000000,0.458983,5389.257024881984000000,4295.350000000000000000,892.054173685544800000
8568,2025-09-02 21:25:00,1756819500,CEX->DEX,8,1584.008200000000000000,0.352653,10192.132199600257000000,93.025742072000010000,279.077226216000040000,32.179389233257915000,9787.849842078998000000,0.502537,4566.499772296315000000,4312.290000000000000000,242.655674233811620000
8569,2025-09-02 21:37:00,1756820220,DEX->CEX,10,2434.541400000000000000,0.324149,8868.764858530398000000,51.635232834000000000,154.905698501999980000,15.014282794241960000,8647.209644400156000000,0.603318,4165.619473704704000000,4338.660000000000000000,163.796115051632100000
8570,2025-09-02 21:46:00,1756820760,CEX->DEX,10,2744.498900000000000000,0.464144,21423.884189236753000000,346.968903550000000000,1040.906710650000000000,1303.255811767245200000,18732.752763269506000000,0.300328,4940.578754312293000000,4376.020000000000000000,558.309876618679500000
8571,2025-09-02 21:59:00,1756821540,CEX->DEX,5,893.242700000000000000,0.464861,328.976103478931800000,32.407985449000000000,97.223956346999980000,26.559640801380030000,172.784520881551800000,0.899423,4431.090943031661500000,4378.540000000000000000,49.275890947279550000
8572,2025-09-02 22:02:00,1756821720,CEX->DEX,14,1422.230400000000000000,0.262958,13461.013607293631000000,356.885809496999970000,1070.657428490999800000,143.124992400915120000,11890.345376904716000000,0.387022,4631.342875804586000000,4364.890000000000000000,249.619146441895280000
8573,2025-09-02 22:22:00,1756822920,DEX->CEX,4,553.133900000000000000,0.515443,2341510.358492772000000000,142.720044970000000000,428.160134909999950000,12.258324247042410000,2340927.219988645000000000,0.170767,3349.310870946208000000,4368.630000000000000000,911.021641725768400000
8574,2025-09-02 23:06:00,1756825560,CEX->DEX,9,2020.425600000000000000,0.343222,30126.398139818575000000,213.526973372000000000,640.580920116000000000,97.069775546589820000,29175.220470783985000000,0.279177,4775.734222528147000000,4323.060000000000000000,437.920523725180830000
8575,2025-09-02 23:57:00,1756828620,CEX->DEX,4,680.527800000000000000,0.542069,1572.721658924342100000,13.785748212000001000,41.357244636000000000,6.925920574791466500,1510.652745501550700000,0.819980,4402.145734077770000000,4285.350000000000000000,107.587526129887920000
8576,2025-09-03 00:28:00,1756830480,DEX->CEX,4,505.708800000000000000,0.525692,26432.423966896888000000,185.298989266000000000,555.896967798000100000,80.980903782441490000,25610.247106050447000000,0.447751,3811.588883061853700000,4280.400000000000000000,422.403017951723100000
8577,2025-09-03 00:47:00,1756831620,CEX->DEX,8,294.796600000000000000,0.146688,27938.887674772250000000,178.548263753999980000,535.644791261999900000,127.750197659875200000,27096.944422096374000000,0.324866,4710.283725354302000000,4297.130000000000000000,164.927696083254900000
8578,2025-09-03 01:12:00,1756833120,DEX->CEX,3,242.387700000000000000,0.705275,4803.184369036188000000,324.840575532000000000,974.521726596000100000,55.348139891604520000,3448.473927016583700000,0.161378,2999.849850837754300000,4290.190000000000000000,1286.425549322268600000
8579,2025-09-03 01:13:00,1756833180,DEX->CEX,6,187.644700000000000000,0.585832,29364.170709340580000000,66.434835677000000000,199.304507030999990000,14.201210244439174000,29084.230156388140000000,0.482461,3775.707567191101000000,4293.280000000000000000,426.985930690469560000
8580,2025-09-03 01:14:00,1756833240,DEX->CEX,4,150.668500000000000000,0.555080,1645423.733134036200000000,25.345612866000003000,76.036838598000000000,9.403594034841262000,1645312.947088537300000000,0.192333,2642.251829564849700000,4291.650000000000000000,915.064331164296200000
8581,2025-09-03 01:19:00,1756833540,CEX->DEX,2,126.606500000000000000,0.538904,615.903495469937900000,2.469547554000000000,7.408642662000001000,3.380890535553450400,602.644414718384400000,0.910552,4397.280331311160000000,4305.310000000000000000,50.497351103295840000
8582,2025-09-03 01:20:00,1756833600,DEX->CEX,2,91.525400000000000000,0.999822,3094.482132148297300000,7.342282794000000000,22.026848382000000000,5.916612705663143000,3059.196388266634000000,0.226837,2817.010187423192700000,4304.830000000000000000,1483.258025661723000000
8583,2025-09-03 01:21:00,1756833660,DEX->CEX,2,116.452700000000000000,3.311446,880.263495493391100000,27.579705316000002000,82.739115948000000000,40.188915322182986000,729.755758907208100000,0.502220,2020.632977817389200000,4301.500000000000000000,2280.650869617079500000
8584,2025-09-03 02:15:00,1756836900,CEX->DEX,5,541.078800000000000000,0.455789,4626.057251886473000000,243.893314561000000000,731.679943683000000000,538.698809171107900000,3111.785184471365000000,0.664869,4497.058357949172000000,4291.160000000000000000,186.037228806927500000
8585,2025-09-03 03:31:00,1756841460,DEX->CEX,3,182.879700000000000000,0.700789,16729.363993022630000000,32.226241664000000000,96.678724991999990000,7.938462921484832000,16592.520563445145000000,0.182707,3065.761677155280700000,4265.300000000000000000,1191.251041924898000000
8586,2025-09-03 03:37:00,1756841820,DEX->CEX,4,172.926500000000000000,0.874871,15561.830356062028000000,28.602520578000000000,85.807561734000000000,109.668359898627670000,15337.751913851400000000,0.333325,3292.901458241505000000,4273.470000000000000000,961.165315785873200000
8587,2025-09-03 03:46:00,1756842360,DEX->CEX,3,131.970100000000000000,0.699115,678.025029061773200000,40.260814759000006000,120.782444277000010000,34.511874597034860000,482.469895428738370000,0.576173,3882.214110498704000000,4272.290000000000000000,385.455162645979270000
8588,2025-09-03 04:12:00,1756843920,DEX->CEX,2,128.184900000000000000,0.997138,2195.771027907285000000,19.430075905000000000,58.290227715000000000,17.059490513720707000,2100.991233773564000000,0.309079,3111.457178058322000000,4286.620000000000000000,1170.799504334284400000
8589,2025-09-03 04:44:00,1756845840,DEX->CEX,5,249.328900000000000000,0.577840,401569.661916184600000000,129.507597017000020000,388.522791051000000000,67.104149322365000000,400984.527378794200000000,0.281256,3280.689856024766400000,4318.240000000000000000,732.983766992039400000
8590,2025-09-03 05:15:00,1756847700,CEX->DEX,3,109.509500000000000000,0.656918,6883.359357115562000000,44.640903183000000000,133.922709549000000000,4.077028086821708000,6700.718716296740000000,0.370252,5025.899375507442000000,4322.510000000000000000,652.694460965438300000
8591,2025-09-03 05:16:00,1756847760,CEX->DEX,1,40.981100000000000000,,2024.090379194804900000,24.508131312000003000,73.524393936000010000,1.761358449556799500,1924.296495497248000000,1.000000,4807.625025508356000000,4320.970000000000000000,431.656766994602550000
8592,2025-09-03 05:23:00,1756848180,DEX->CEX,7,142.467100000000000000,0.596625,84611.090663522500000000,87.703534359000000000,263.110603077000000000,35.072753680434790000,84225.203772406060000000,0.192994,3270.865019083628300000,4312.980000000000000000,981.503720990707700000
8593,2025-09-03 05:32:00,1756848720,DEX->CEX,3,190.299100000000000000,0.695701,18761.106573883800000000,71.807584337000010000,215.422753011000000000,32.498022941284360000,18441.378213594515000000,0.177751,3092.593786533024000000,4315.570000000000000000,1201.733669823773200000
8594,2025-09-03 05:56:00,1756850160,CEX->DEX,3,213.272200000000000000,0.692806,7464.187450507065500000,43.702629541000010000,131.107888623000000000,24.049276474970570000,7265.327655868095000000,0.298312,5184.488040701339000000,4327.850000000000000000,838.029527774556300000
8595,2025-09-03 07:06:00,1756854360,CEX->DEX,6,161.192300000000000000,0.306338,2880.063272434681500000,25.777967782000000000,77.333903346000000000,21.634644643534656000,2755.316756663147000000,0.656455,4510.429407846472000000,4321.350000000000000000,128.938093812116680000
8596,2025-09-03 07:24:00,1756855440,CEX->DEX,5,129.178600000000000000,0.661522,78400.510049214370000000,30.193795548000000000,90.581386644000000000,12.500181825786393000,78267.234685196580000000,0.102324,6183.305948598455000000,4322.010000000000000000,1508.014249265695000000
8597,2025-09-03 08:37:00,1756859820,DEX->CEX,3,120.166800000000000000,0.957329,7854420.761199603000000000,50.906104412000005000,152.718313236000030000,2.515587703483906700,7854214.621194252000000000,0.166838,1785.714668278785000000,4321.690000000000000000,1714.318908645290300000
8598,2025-09-03 08:43:00,1756860180,CEX->DEX,3,214.389700000000000000,0.702068,465.223945472575340000,40.138372466000010000,120.415117398000000000,6.943951308548296500,297.726504300027050000,0.601104,4682.106959635430000000,4322.130000000000000000,357.343016092690960000
8599,2025-09-03 09:08:00,1756861680,DEX->CEX,3,329.028100000000000000,1.374546,2431467.287712073400000000,1204.919770074000000000,3614.759310222000000000,0.978725321070430400,2426646.629906456500000000,0.171798,1805.638472870884000000,4298.880000000000000000,2421.176817565731700000
8600,2025-09-03 09:36:00,1756863360,CEX->DEX,2,213.662100000000000000,0.982774,257.983825226470600000,24.672121680000000000,74.016365040000010000,11.428760788677485000,147.866577717793060000,0.851244,4449.152524190318000000,4287.600000000000000000,158.281691080745080000
8601,2025-09-03 09:38:00,1756863480,CEX->DEX,5,186.061700000000000000,0.563654,122368.941149527370000000,79.201657821000010000,237.604973463000020000,148.304011484011820000,121903.830506759360000000,0.141979,5879.724614777830500000,4287.100000000000000000,1100.296476867445600000
8602,2025-09-03 09:59:00,1756864740,CEX->DEX,4,380.558200000000000000,0.560158,14817.055692407117000000,40.491115064000006000,121.473345192000010000,41.260098621977770000,14613.831133529140000000,0.246401,5132.061736836520000000,4325.050000000000000000,784.666313497505100000
8603,2025-09-03 10:01:00,1756864860,CEX->DEX,6,837.701100000000000000,0.443743,18373.610351628230000000,929.897986158000100000,2789.693958474000000000,11.015144097392845000,14643.003262898837000000,0.127419,5251.648148776913000000,4326.910000000000000000,914.231595769966600000
8604,2025-09-03 10:18:00,1756865880,DEX->CEX,5,1740.961200000000000000,0.492816,41160.501974898870000000,183.080719387000020000,549.242158161000000000,1709.900612922636800000,38718.278484428236000000,0.353489,3817.973520798187600000,4347.400000000000000000,512.480307015464400000
8605,2025-09-03 10:20:00,1756866000,DEX->CEX,7,393.399400000000000000,0.595435,1938981.776599588600000000,153.283836425000030000,459.851509274999960000,390.715871464593100000,1937977.925382424000000000,0.153315,3159.177588569641600000,4346.700000000000000000,1116.597597539096100000
8606,2025-09-03 10:22:00,1756866120,CEX->DEX,3,617.485600000000000000,0.700930,2368.309042477329500000,111.529073417000000000,334.587220251000000000,428.959660803992600000,1493.233088005336900000,0.566918,4749.508577906894000000,4347.510000000000000000,397.806669534308640000
8607,2025-09-03 10:45:00,1756867500,DEX->CEX,6,455.346300000000000000,0.163314,5069.703427434971000000,363.812868431999960000,1091.438605295999900000,5.052729743521317000,3609.399223963450000000,0.398456,4170.730130231261000000,4349.610000000000000000,150.274815998098350000
8608,2025-09-03 12:47:00,1756874820,DEX->CEX,3,109.945500000000000000,1.157906,1340002.624877394400000000,42.336931936000000000,127.010795807999980000,15.332248558779648000,1339817.944901091700000000,0.218604,2185.618017754729000000,4334.480000000000000000,1760.586412579609300000
8609,2025-09-03 12:49:00,1756874940,DEX->CEX,3,116.064000000000000000,0.697873,1217564.917431414000000000,69.974098169999990000,209.922294509999970000,16.858138968426610000,1217268.162899765400000000,0.130157,2891.277028727300000000,4332.200000000000000000,1422.975098392251300000
