id,time_bucket,timestamp,direction,gross_profit,binance_fee,uniswap_fee,gas_cost,net_profit,confidence,uniswap_avg_price,binance_close_price,price_difference
14,2025-09-01 16:33:00,1756715580,buy,5460.485525070310000000,17.685204198000000000,53.055612594000000000,12.528364936328604000,5377.216343341982000000,0.302148,5316.535907049079000000,4467.790000000000000000,848.745907049078800000
15,2025-09-01 17:09:00,1756717740,sell,92143.129414476250000000,37.710332912000005000,113.130998736000010000,5.509284794565222000,91986.778798033690000000,0.973235,4435.787425887711000000,4476.000000000000000000,-40.212574112288664000
16,2025-09-01 18:11:00,1756721460,sell,1761595.630806516900000000,64.999845661000000000,194.999536983000000000,2.210134823837276700,1761333.421289049000000000,0.572259,3648.418382984649300000,4440.000000000000000000,-791.581617015350600000
17,2025-09-01 18:16:00,1756721760,buy,9709.538618248092000000,11.963984082000000000,35.891952245999995000,2.983010323137603000,9658.699671596954000000,0.942185,4482.618347733610000000,4443.690000000000000000,38.928347733610000000
18,2025-09-01 19:49:00,1756727340,buy,479832.206086649100000000,34.334226165000004000,103.002678495000000000,2.911254761864158000,479691.957927227250000000,0.183563,6779.378262713342000000,4390.950000000000000000,2388.428262713342000000
19,2025-09-01 20:08:00,1756728480,buy,36374.818229136166000000,14.530379875000001000,43.591139625000000000,120.737843321830710000,36195.958866314340000000,0.116283,5476.354127797170000000,4405.710000000000000000,1070.644127797170000000
20,2025-09-01 20:19:00,1756729140,buy,7857.609983147018000000,97.142922159000010000,291.428766477000000000,1610.285118618276600000,5858.753175892742000000,0.736527,4510.723518088866000000,4400.640000000000000000,110.083518088866000000
21,2025-09-01 20:23:00,1756729380,sell,16267.617663637533000000,20.433467117000000000,61.300401351000005000,2634.176926299957000000,13551.706868869576000000,0.342166,3860.741387287773700000,4406.140000000000000000,-545.398612712226200000
22,2025-09-01 20:47:00,1756730820,sell,7704.286645508326000000,36.259271305000000000,108.777813915000000000,566.635077998475500000,6992.614482289850500000,0.335982,3769.714874039868000000,4402.240000000000000000,-632.525125960131800000
23,2025-09-01 21:01:00,1756731660,sell,32843.292250907550000000,85.275046836000000000,255.825140508000000000,879.032373778675300000,31623.159689784876000000,0.261915,3732.250083485236000000,4402.390000000000000000,-670.139916514764400000
24,2025-09-01 23:03:00,1756738980,sell,7687.820039816849000000,3.967256401000000000,11.901769203000000000,41.982038563921535000,7629.968975648928000000,1.000000,3095.735008279357000000,4395.850000000000000000,-1300.114991720643000000
25,2025-09-02 00:02:00,1756742520,sell,1517805.903014133000000000,65.623456347000000000,196.870369041000000000,80.125607862909690000,1517463.283580882000000000,0.172558,2914.249314139706700000,4350.600000000000000000,-1436.350685860293200000
26,2025-09-02 00:06:00,1756742760,sell,6761.016642548155000000,74.516780048000020000,223.550340144000000000,64.114186675264290000,6398.835335680890000000,0.562127,4069.701435120330000000,4362.990000000000000000,-293.288564879669600000
27,2025-09-02 00:38:00,1756744680,sell,165123.902264284700000000,1.360312096000000100,4.080936288000000000,8.701307418716091000,165109.759708482000000000,1.000000,903.339235073732800000,4362.000000000000000000,-3458.660764926267300000
28,2025-09-02 00:48:00,1756745280,sell,106340.449663793360000000,0.259466880000000000,0.778400640000000000,5.876823654399880000,106333.534972618960000000,1.000000,1746.949859977146400000,4362.530000000000000000,-2615.580140022854000000
29,2025-09-02 00:49:00,1756745340,sell,5974.994684341590000000,81.933026117000000000,245.799078351000020000,15.592489428599920000,5631.670090444990000000,0.320153,3703.826356008630700000,4360.010000000000000000,-656.183643991369200000
30,2025-09-02 01:09:00,1756746540,sell,182620.869808993240000000,99.635253583000010000,298.905760749000000000,28.841990139477957000,182193.486804521760000000,0.189381,3392.251558559449000000,4351.080000000000000000,-958.828441440550800000
31,2025-09-02 01:14:00,1756746840,buy,45980.318444600750000000,179.512593049000000000,538.537779147000000000,137.916471508891400000,45124.351600895860000000,0.149451,5521.530965026096000000,4326.680000000000000000,1194.850965026096200000
32,2025-09-02 01:40:00,1756748400,sell,2763145.937768698700000000,0.713137488000000000,2.139412464000000300,4.567363802469439000,2763138.517854944300000000,1.000000,370.282064151348440000,4315.750000000000000000,-3945.467935848651500000
33,2025-09-02 01:45:00,1756748700,sell,191257.124683564850000000,138.148892610000020000,414.446677830000000000,606.651035769329800000,190097.878077355500000000,0.288896,3605.419388534482600000,4320.580000000000000000,-715.160611465517300000
34,2025-09-02 01:46:00,1756748760,buy,2197989.610769001300000000,83.068467446000000000,249.205402338000030000,55.770577830817080000,2197601.566321386500000000,0.181275,5527.832564907098500000,4318.200000000000000000,1209.632564907098200000
35,2025-09-02 02:22:00,1756750920,buy,11035.480614695460000000,127.645900640000010000,382.937701920000000000,36.817233625148724000,10488.079778510311000000,0.523727,4664.907801853267000000,4343.960000000000000000,320.947801853267500000
36,2025-09-02 02:24:00,1756751040,sell,1337177.921149872000000000,120.263200663000000000,360.789601989000000000,23.302246656212237000,1336673.566100563900000000,0.235388,3695.214011688250600000,4339.450000000000000000,-644.235988311749500000
37,2025-09-02 03:38:00,1756755480,sell,720738.236037900700000000,73.228314890000010000,219.684944670000000000,37.156969277047494000,720408.165809063600000000,0.241006,3199.208690367250700000,4362.800000000000000000,-1163.591309632749000000
38,2025-09-02 04:10:00,1756757400,sell,8813553.980436463000000000,22.496857925999997000,67.490573778000000000,21.982921731305808000,8813442.010083027000000000,0.202204,2101.329313316216500000,4360.960000000000000000,-2259.630686683783600000
39,2025-09-02 04:24:00,1756758240,sell,588305.006343829200000000,261.017051777000000000,783.051155331000000000,204.037341717316370000,587056.900795003900000000,0.427117,4115.307469682649000000,4345.630000000000000000,-230.322530317351070000
40,2025-09-02 04:38:00,1756759080,buy,77552.022635483430000000,104.990977937000000000,314.972933811000000000,16.343894938339982000,77115.714828797090000000,0.174157,4933.143910426523000000,4296.310000000000000000,636.833910426523200000
41,2025-09-02 04:39:00,1756759140,buy,20009.179899141884000000,130.762685095000000000,392.288055285000040000,49.108171734189530000,19437.020987027696000000,0.591792,4517.201335217161000000,4296.530000000000000000,220.671335217160840000
42,2025-09-02 04:45:00,1756759500,sell,10813.480992237957000000,405.099690245000030000,1215.299070735000200000,669.652387077495200000,8523.429844180462000000,0.516330,4005.674747011757500000,4263.020000000000000000,-257.345252988242600000
43,2025-09-02 04:57:00,1756760220,sell,174480.963704449400000000,96.512922145000000000,289.538766435000000000,67.692937348409940000,174027.219078520980000000,0.914783,4194.340977737700000000,4284.050000000000000000,-89.709022262299750000
44,2025-09-02 05:13:00,1756761180,buy,30158.186647922175000000,9.536499285000001000,28.609497855000000000,59.006496929096760000,30061.034153853077000000,0.095897,5623.790099961733000000,4273.190000000000000000,1350.600099961732700000
45,2025-09-02 05:15:00,1756761300,sell,860842.876574709500000000,37.821853161000000000,113.465559482999990000,11.208399669657435000,860680.380762395900000000,0.307710,2613.711718825038000000,4279.150000000000000000,-1665.438281174962000000
46,2025-09-02 05:48:00,1756763280,buy,8490.988007331540000000,117.918030213000010000,353.754090638999970000,19.671180243986033000,7999.644706235554000000,0.287706,4760.333759371890000000,4254.280000000000000000,506.053759371890070000
47,2025-09-02 06:57:00,1756767420,buy,275511.830105133060000000,56.430992716000006000,169.292978148000030000,38.727463071368014000,275247.378671197700000000,0.075288,6116.012790741260000000,4287.970000000000000000,1828.042790741259500000
48,2025-09-02 07:20:00,1756768800,sell,27154.632787059134000000,19.284908552000000000,57.854725656000000000,14.148113415739415000,27063.345039435393000000,0.132075,2862.937315994870500000,4291.010000000000000000,-1428.072684005129500000
49,2025-09-02 07:22:00,1756768920,sell,973923.190989801800000000,5.819501510999999000,17.458504533000000000,10.364570460617932000,973889.548413297200000000,0.237525,3115.848305598458000000,4291.010000000000000000,-1175.161694401542000000
50,2025-09-02 07:55:00,1756770900,buy,105043.177439181000000000,128.729158288000000000,386.187474864000000000,531.167819349655800000,103997.092986679340000000,0.643057,4596.628225136437000000,4304.520000000000000000,292.108225136437170000
51,2025-09-02 08:08:00,1756771680,buy,77687.708235477100000000,93.618720266000010000,280.856160798000000000,119.656916660067720000,77193.576437753030000000,0.481776,4812.243090332382000000,4314.830000000000000000,497.413090332382240000
52,2025-09-02 08:22:00,1756772520,sell,690026.703367884400000000,75.599329036999980000,226.797987110999970000,13.912947534950355000,689710.393104201400000000,0.183637,3041.329371941113500000,4311.040000000000000000,-1269.710628058886600000
53,2025-09-02 09:45:00,1756777500,sell,13440.664178218643000000,174.476280823999990000,523.428842472000000000,12.316401784529493000,12730.442653138114000000,0.694539,4147.443237636321000000,4327.670000000000000000,-180.226762363679100000
54,2025-09-02 10:17:00,1756779420,buy,18138.113427102355000000,53.780382334000010000,161.341147002000000000,16.929512463458963000,17906.062385302896000000,0.271888,5069.871294371515000000,4318.510000000000000000,751.361294371515800000
55,2025-09-02 10:27:00,1756780020,buy,169019.342290664800000000,14.831709030999999000,44.495127093000000000,11.318482595733986000,168948.696971945060000000,0.475301,4859.476459409798000000,4337.630000000000000000,521.846459409797600000
56,2025-09-02 11:20:00,1756783200,sell,282970.368769793300000000,156.907250256000000000,470.721750768000100000,919.585592903211100000,281423.154175866100000000,0.328725,3913.407114349316500000,4376.250000000000000000,-462.842885650683230000
57,2025-09-02 11:49:00,1756784940,sell,5396588.703089836000000000,30.149896751000000000,90.449690253000000000,9.276457353168823000,5396458.827045479000000000,0.224567,3152.904122574329000000,4374.810000000000000000,-1221.905877425671000000
58,2025-09-02 12:41:00,1756788060,buy,3328316.648741421300000000,16.266965776000000000,48.800897328000005000,4.346819963352416500,3328247.234058354000000000,0.119074,7394.720869639371000000,4382.880000000000000000,3011.840869639371000000
59,2025-09-02 12:42:00,1756788120,buy,1979588.115508005300000000,53.921584705000000000,161.764754115000040000,9.460151783523914000,1979362.969017401800000000,0.228663,5855.871421395555000000,4382.410000000000000000,1473.461421395555000000
60,2025-09-02 15:14:00,1756797240,sell,520682.795095766250000000,61.878474511000000000,185.635423533000000000,173.316262377507480000,520261.964935344760000000,0.126008,2930.107923781001000000,4394.250000000000000000,-1464.142076218999400000
61,2025-09-02 15:38:00,1756798680,sell,5863.509875899007000000,2.801598545999999700,8.404795638000001000,0.913257098751739100,5851.390224616255000000,0.112099,2200.257494324702300000,4389.290000000000000000,-2189.032505675297700000
62,2025-09-02 16:37:00,1756802220,buy,477979.072141858700000000,442.496187119000000000,1327.488561357000000000,25.152588932551325000,476183.934804450140000000,0.603857,4749.420900001524000000,4392.620000000000000000,356.800900001524670000
63,2025-09-02 16:40:00,1756802400,sell,4409769.871162268000000000,826.246000369999900000,2478.738001109999500000,310.250185169988200000,4406154.636975618000000000,0.294664,3173.442409999824600000,4396.320000000000000000,-1222.877590000175100000
64,2025-09-02 17:33:00,1756805580,buy,238100.493890829880000000,839.407217362000000000,2518.221652086000000000,1.047637773950847100,234741.817383607940000000,0.461527,5165.274669855456500000,4392.910000000000000000,772.364669855456800000
65,2025-09-02 18:04:00,1756807440,buy,2043421.578333256800000000,130.961761971000000000,392.885285912999960000,7.830750586717817500,2042889.900534786000000000,0.337013,5484.192951826647000000,4398.410000000000000000,1085.782951826647000000
66,2025-09-02 18:23:00,1756808580,sell,2513578.789534530000000000,600.894886611000100000,1802.684659832999800000,39.550353447095540000,2511135.659634639000000000,0.397901,3891.968325693681400000,4385.870000000000000000,-493.901674306318570000
67,2025-09-02 18:36:00,1756809360,sell,380281.529716606250000000,131.636863178000000000,394.910589534000000000,6.483772255703815000,379748.498491638600000000,0.335867,3489.210518284717600000,4383.880000000000000000,-894.669481715282100000
68,2025-09-02 18:46:00,1756809960,sell,3119348.639029010700000000,414.183642775999940000,1242.550928328000000000,12.982700853182331000,3117678.921757053600000000,0.431088,3697.600543643050500000,4384.730000000000000000,-687.129456356949300000
69,2025-09-02 18:51:00,1756810260,sell,6185239.929119913000000000,652.598882249000100000,1957.796646747000300000,9.493482711411456000,6182620.040108206000000000,0.200431,3075.917367342971400000,4386.240000000000000000,-1310.322632657028900000
70,2025-09-02 19:44:00,1756813440,sell,3681591.343353981600000000,142.722173685000000000,428.166521055000030000,6.090546830212968000,3681014.364112411600000000,0.435632,3542.378807152641500000,4374.100000000000000000,-831.721192847358500000
71,2025-09-02 20:43:00,1756816980,sell,5272239.259941957000000000,50.938624462000000000,152.815873386000000000,44.281344558066756000,5271991.224099551000000000,0.185694,3260.677154480588300000,4300.580000000000000000,-1039.902845519411600000
72,2025-09-02 20:49:00,1756817340,sell,220383.686347897000000000,53.949468547000010000,161.848405641000000000,32.573177819710880000,220135.315295889280000000,0.405195,3759.665190908608600000,4280.030000000000000000,-520.364809091391600000
73,2025-09-02 21:07:00,1756818420,buy,168419.201058812030000000,49.972651411000000000,149.917954233000020000,160.617206463782700000,168058.693246704240000000,0.458983,5389.257024881984000000,4295.350000000000000000,1093.907024881983700000
74,2025-09-02 21:25:00,1756819500,buy,10677.432596024190000000,93.025742072000010000,279.077226216000040000,32.179389233257915000,10273.150238502930000000,0.502537,4566.499772296315000000,4312.290000000000000000,254.209772296315550000
75,2025-09-02 21:37:00,1756820220,sell,9369.304871642180000000,51.635232834000000000,154.905698501999980000,15.014282794241960000,9147.749657511938000000,0.603318,4165.619473704704000000,4338.660000000000000000,-173.040526295295250000
76,2025-09-02 21:46:00,1756820760,buy,21663.670798120500000000,346.968903550000000000,1040.906710650000000000,1303.255811767245200000,18972.539372153253000000,0.300328,4940.578754312293000000,4376.020000000000000000,564.558754312293700000
77,2025-09-02 22:02:00,1756821720,buy,14368.792771042268000000,356.885809496999970000,1070.657428490999800000,143.124992400915120000,12798.124540653353000000,0.387022,4631.342875804586000000,4364.890000000000000000,266.452875804585600000
78,2025-09-02 22:22:00,1756822920,sell,2619856.861762382000000000,142.720044970000000000,428.160134909999950000,12.258324247042410000,2619273.723258255000000000,0.170767,3349.310870946208000000,4368.630000000000000000,-1019.319129053792000000
79,2025-09-02 23:06:00,1756825560,buy,31141.367249720515000000,213.526973372000000000,640.580920116000000000,97.069775546589820000,30190.189580685925000000,0.279177,4775.734222528147000000,4323.060000000000000000,452.674222528147500000
80,2025-09-03 00:28:00,1756830480,sell,29336.471750113855000000,185.298989266000000000,555.896967798000100000,80.980903782441490000,28514.294889267414000000,0.447751,3811.588883061853700000,4280.400000000000000000,-468.811116938146370000
81,2025-09-03 00:46:00,1756831560,sell,3422184.490643444500000000,108.293104301000000000,324.879312903000000000,68.408330644089200000,3421682.909895596600000000,0.357161,3564.516041713990500000,4291.140000000000000000,-726.623958286009700000
82,2025-09-03 00:47:00,1756831620,buy,69988.581658599400000000,178.548263753999980000,535.644791261999900000,127.750197659875200000,69146.638405923530000000,0.324866,4710.283725354302000000,4297.130000000000000000,413.153725354302100000
83,2025-09-03 01:13:00,1756833180,sell,35593.878343655764000000,66.434835677000000000,199.304507030999990000,14.201210244439174000,35313.937790703330000000,0.482461,3775.707567191101000000,4293.280000000000000000,-517.572432808898600000
84,2025-09-03 01:14:00,1756833240,sell,2965866.773070159000000000,25.345612866000003000,76.036838598000000000,9.403594034841262000,2965755.987024660000000000,0.192333,2642.251829564849700000,4291.650000000000000000,-1649.398170435150400000
85,2025-09-03 01:36:00,1756834560,buy,46383.607456293810000000,250.834570827000020000,752.503712481000000000,92.544621294619450000,45287.724551691186000000,0.541833,4742.349507987285000000,4309.770000000000000000,432.579507987284670000
86,2025-09-03 03:31:00,1756841460,sell,16845.746631224650000000,32.226241664000000000,96.678724991999990000,7.938462921484832000,16708.903201647165000000,0.182707,3065.761677155280700000,4265.300000000000000000,-1199.538322844719200000
87,2025-09-03 03:37:00,1756841820,sell,15875.979967983256000000,28.602520578000000000,85.807561734000000000,109.668359898627670000,15651.901525772628000000,0.333325,3292.901458241505000000,4273.470000000000000000,-980.568541758494900000
88,2025-09-03 04:30:00,1756845000,buy,1710859.386890671400000000,179.926937848000020000,539.780813544000000000,73.505463825309830000,1710066.173675454200000000,0.236792,5321.198961008176000000,4300.600000000000000000,1020.598961008176700000
89,2025-09-03 04:44:00,1756845840,sell,568428.223515826200000000,129.507597017000020000,388.522791051000000000,67.104149322365000000,567843.088978435800000000,0.281256,3280.689856024766400000,4318.240000000000000000,-1037.550143975233600000
90,2025-09-03 05:15:00,1756847700,buy,7417.991310104277500000,44.640903183000000000,133.922709549000000000,4.077028086821708000,7235.350669285456000000,0.370252,5025.899375507442000000,4322.510000000000000000,703.389375507441300000
91,2025-09-03 05:23:00,1756848180,sell,89836.119055288760000000,87.703534359000000000,263.110603077000000000,35.072753680434790000,89450.232164172320000000,0.192994,3270.865019083628300000,4312.980000000000000000,-1042.114980916371700000
92,2025-09-03 05:32:00,1756848720,sell,19092.738810874343000000,71.807584337000010000,215.422753011000000000,32.498022941284360000,18773.010450585058000000,0.177751,3092.593786533024000000,4315.570000000000000000,-1222.976213466976300000
93,2025-09-03 05:56:00,1756850160,buy,7629.930331941735000000,43.702629541000010000,131.107888623000000000,24.049276474970570000,7431.070537302764000000,0.298312,5184.488040701339000000,4327.850000000000000000,856.638040701339000000
94,2025-09-03 06:27:00,1756852020,buy,2322354.820584357000000000,118.537378036000000000,355.612134107999960000,182.335541854735770000,2321698.335530358000000000,0.222921,5817.023315940874000000,4318.380000000000000000,1498.643315940874300000
95,2025-09-03 07:09:00,1756854540,sell,5777340.493646370000000000,64.816469769000000000,194.449409307000020000,23.752579402159103000,5777057.475187892000000000,0.221613,3093.079241899314000000,4323.450000000000000000,-1230.370758100685900000
96,2025-09-03 07:24:00,1756855440,buy,96767.356007220660000000,30.193795548000000000,90.581386644000000000,12.500181825786393000,96634.080643202880000000,0.102324,6183.305948598455000000,4322.010000000000000000,1861.295948598454500000
97,2025-09-03 07:35:00,1756856100,sell,4084518.321870698600000000,105.973550636000010000,317.920651908000000000,20.974812255868030000,4084073.452855898500000000,0.215494,3061.248605585589800000,4317.230000000000000000,-1255.981394414410300000
98,2025-09-03 07:55:00,1756857300,sell,6409922.068022571500000000,18.310727435000000000,54.932182305000000000,5.854681061883299000,6409842.970431769000000000,0.386730,2980.006374751543000000,4325.400000000000000000,-1345.393625248457300000
99,2025-09-03 08:37:00,1756859820,sell,11618968.439834505000000000,50.906104412000005000,152.718313236000030000,2.515587703483906700,11618762.299829153000000000,0.166838,1785.714668278785000000,4321.690000000000000000,-2535.975331721215000000
100,2025-09-03 09:08:00,1756861680,sell,2503838.286240801700000000,1204.919770074000000000,3614.759310222000000000,0.978725321070430400,2499017.628435184700000000,0.171798,1805.638472870884000000,4298.880000000000000000,-2493.241527129116000000
101,2025-09-03 09:38:00,1756863480,buy,177122.977176010230000000,79.201657821000010000,237.604973463000020000,148.304011484011820000,176657.866533242220000000,0.141979,5879.724614777830500000,4287.100000000000000000,1592.624614777830600000
102,2025-09-03 09:59:00,1756864740,buy,15239.010065099395000000,40.491115064000006000,121.473345192000010000,41.260098621977770000,15035.785506221418000000,0.246401,5132.061736836520000000,4325.050000000000000000,807.011736836520300000
103,2025-09-03 10:01:00,1756864860,buy,18584.763971762954000000,929.897986158000100000,2789.693958474000000000,11.015144097392845000,14854.156883033560000000,0.127419,5251.648148776913000000,4326.910000000000000000,924.738148776913700000
104,2025-09-03 10:18:00,1756865880,sell,42521.555159176830000000,183.080719387000020000,549.242158161000000000,1709.900612922636800000,40079.331668706196000000,0.353489,3817.973520798187600000,4347.400000000000000000,-529.426479201812200000
105,2025-09-03 10:20:00,1756866000,sell,2062143.354187578700000000,153.283836425000030000,459.851509274999960000,390.715871464593100000,2061139.502970414000000000,0.153315,3159.177588569641600000,4346.700000000000000000,-1187.522411430358300000
106,2025-09-03 11:54:00,1756871640,sell,324760.337561864600000000,43.311869732999995000,129.935609199000000000,9.291386547922027000,324577.798696384650000000,0.408065,3438.261061343551000000,4336.190000000000000000,-897.928938656449200000
107,2025-09-03 11:56:00,1756871760,sell,369785.948447651400000000,17.113066501000000000,51.339199503000010000,7.215543970036967500,369710.280637677350000000,0.380443,3368.091234936170600000,4336.710000000000000000,-968.618765063829500000
108,2025-09-03 12:27:00,1756873620,sell,8706916.363083234000000000,465.439536557000050000,1396.318609671000000000,17.290531941665805000,8705037.314405065000000000,0.211819,2775.395443591939500000,4329.630000000000000000,-1554.234556408060600000
109,2025-09-03 12:47:00,1756874820,sell,1635523.639245228600000000,42.336931936000000000,127.010795807999980000,15.332248558779648000,1635338.959268926000000000,0.218604,2185.618017754729000000,4334.480000000000000000,-2148.861982245271000000
110,2025-09-03 12:49:00,1756874940,sell,1232921.967872031500000000,69.974098169999990000,209.922294509999970000,16.858138968426610000,1232625.213340383000000000,0.130157,2891.277028727300000000,4332.200000000000000000,-1440.922971272699700000
111,2025-09-03 12:53:00,1756875180,buy,520758.428607505160000000,34.993772590000006000,104.981317770000000000,22.318385198848773000,520596.135131946300000000,0.218044,6491.413197010830000000,4341.350000000000000000,2150.063197010829800000
112,2025-09-03 12:57:00,1756875420,buy,3728268.132465119000000000,72.401576467000000000,217.204729401000000000,48.366002887904690000,3727930.160156363000000000,0.099329,7603.385718112548000000,4341.070000000000000000,3262.315718112547500000
113,2025-09-03 13:11:00,1756876260,sell,5604.259584008920000000,76.199836552000010000,228.599509656000000000,38.203914222188300000,5261.256323578731000000,0.987386,4313.992068659799000000,4331.670000000000000000,-17.677931340201500000
114,2025-09-03 14:00:00,1756879200,sell,5885113.539266292000000000,102.712197522000000000,308.136592566000000000,45.088895314214255000,5884657.601580890000000000,0.255550,3203.250370020866700000,4313.000000000000000000,-1109.749629979133300000
115,2025-09-03 14:27:00,1756880820,sell,179609.052743137230000000,160.409019849000000000,481.227059546999950000,45.335891274847214000,178922.080772466380000000,0.560769,4260.264513207527000000,4315.690000000000000000,-55.425486792473120000
116,2025-09-03 15:35:00,1756884900,buy,3056619.493357865600000000,55.399118864000000000,166.197356592000000000,2.300587769039491000,3056395.596294640600000000,0.354311,5765.932163865030000000,4304.170000000000000000,1461.762163865030300000
117,2025-09-03 16:11:00,1756887060,sell,1249345.578334318200000000,17.128145014000000000,51.384435042000000000,1.797859732445103300,1249275.267894529700000000,0.758573,3924.847906528539000000,4317.960000000000000000,-393.112093471460800000
118,2025-09-03 16:14:00,1756887240,buy,163254.053964316730000000,30.015537354000000000,90.046612062000010000,6.671470408389666000,163127.320344492330000000,0.160256,5577.572214971422000000,4323.580000000000000000,1253.992214971421800000
119,2025-09-03 16:25:00,1756887900,buy,30989.399809100350000000,62.562192741000004000,187.686578223000000000,8.208271472465698000,30730.942766663884000000,0.197487,4980.666699681715000000,4318.010000000000000000,662.656699681715000000
120,2025-09-03 16:37:00,1756888620,sell,40132.606583134470000000,52.136244227000000000,156.408732681000000000,24.064461324397865000,39899.997144902070000000,0.157405,2479.564144870618000000,4315.560000000000000000,-1835.995855129382300000
121,2025-09-03 16:56:00,1756889760,sell,1614844.196977534800000000,62.709023509999994000,188.127070530000030000,19.697005916250173000,1614573.663877578500000000,0.565758,3848.746735242020000000,4315.530000000000000000,-466.783264757980100000
122,2025-09-03 17:12:00,1756890720,sell,2437626.644845422000000000,25.965580946000000000,77.896742838000010000,21.435559300894095000,2437501.346962337000000000,0.150766,1988.007896490992600000,4306.540000000000000000,-2318.532103509007400000
123,2025-09-03 17:23:00,1756891380,sell,8713.959430073940000000,40.440674898000000000,121.322024693999990000,19.544190118203115000,8532.652540363737000000,0.357040,3804.386849828712500000,4319.600000000000000000,-515.213150171287500000
124,2025-09-03 18:16:00,1756894560,buy,29020.693727744600000000,296.174918862000000000,888.524756585999900000,163.911459130967130000,27672.082593165633000000,0.759099,4421.299579421063000000,4369.880000000000000000,51.419579421063020000
125,2025-09-03 19:11:00,1756897860,buy,9390.366667616796000000,108.105511528000000000,324.316534584000000000,7.749563136049041000,8950.195058368747000000,0.818919,4460.853051796749000000,4377.100000000000000000,83.753051796749000000
126,2025-09-03 19:18:00,1756898280,sell,36427.359813438656000000,94.225653125000000000,282.676959375000000000,23.017909885805967000,36027.439291052850000000,0.400536,4071.235891325251500000,4374.030000000000000000,-302.794108674748430000
127,2025-09-03 19:27:00,1756898820,sell,2013029.254201284600000000,42.654185084000000000,127.962555252000000000,139.901511262781900000,2012718.735949685800000000,0.129344,2324.574546899381000000,4372.000000000000000000,-2047.425453100619300000
128,2025-09-03 19:43:00,1756899780,sell,368168.845704507200000000,86.219247578000000000,258.657742734000000000,652.377884812989700000,367171.590829382200000000,0.730971,4200.074727334764000000,4382.500000000000000000,-182.425272665235380000
129,2025-09-03 20:12:00,1756901520,sell,622823.512495265200000000,204.724760813000050000,614.174282439000100000,1372.123067810278100000,620632.490384202900000000,0.174708,3493.278843048179600000,4364.330000000000000000,-871.051156951820400000
130,2025-09-03 20:14:00,1756901640,sell,2008915.374658097500000000,75.534761328000000000,226.604283984000030000,56.825447309276090000,2008556.410165476100000000,0.129047,2316.060338189359000000,4364.350000000000000000,-2048.289661810641000000
